MatNo,Plant,origin,horizon,month_index,actual,xgb_pred,wma_pred
MAT0016,Delhi Plant,26,1,26,65,65.97080993652344,77.33333333333333
MAT0017,Bengaluru Plant,26,1,26,175,203.2731170654297,177.33333333333334
MAT0018,Bengaluru Plant,26,1,26,524,524.3463134765625,533.1666666666666
MAT0018,Coimbatore Plant,26,1,26,552,520.9602661132812,514.3333333333334
MAT0001,Chennai Plant,26,2,27,146,131.4798126220703,129.83333333333334
MAT0001,Pune Plant,26,2,27,143,134.81578063964844,128.5
MAT0002,Chennai Plant,26,2,27,170,193.66639709472656,184.0
MAT0002,Delhi Plant,26,2,27,181,194.17739868164062,188.41666666666666
MAT0003,Coimbatore Plant,26,2,27,164,227.46568298339844,160.91666666666666
MAT0004,Chennai Plant,26,2,27,76,87.23847198486328,146.91666666666666
MAT0004,Delhi Plant,26,2,27,78,77.52804565429688,151.83333333333334
MAT0004,Pune Plant,26,2,27,84,81.14607238769531,147.41666666666666
MAT0005,Bengaluru Plant,26,2,27,832,729.1968994140625,421.3333333333333
MAT0005,Pune Plant,26,2,27,821,723.6763916015625,433.0833333333333
MAT0006,Chennai Plant,26,2,27,132,116.02781677246094,124.0
MAT0006,Coimbatore Plant,26,2,27,128,117.75334167480469,126.75
MAT0007,Bengaluru Plant,26,2,27,14,13.709375381469727,25.0
MAT0007,Chennai Plant,26,2,27,15,13.332594871520996,27.083333333333332
MAT0007,Delhi Plant,26,2,27,13,11.207359313964844,27.5
MAT0007,Pune Plant,26,2,27,15,13.965662002563477,26.833333333333332
MAT0008,Delhi Plant,26,2,27,390,287.8644714355469,417.8333333333333
MAT0009,Bengaluru Plant,26,2,27,303,328.9106750488281,313.3333333333333
MAT0009,Chennai Plant,26,2,27,359,328.33795166015625,319.4166666666667
MAT0010,Delhi Plant,26,2,27,154,165.1491241455078,166.0
MAT0010,Pune Plant,26,2,27,166,187.9403076171875,164.58333333333334
MAT0011,Chennai Plant,26,2,27,50,44.457176208496094,47.833333333333336
MAT0012,Coimbatore Plant,26,2,27,29,23.128538131713867,27.75
MAT0012,Pune Plant,26,2,27,30,22.928970336914062,29.833333333333332
MAT0013,Bengaluru Plant,26,2,27,133,114.49840545654297,109.83333333333333
MAT0013,Delhi Plant,26,2,27,136,116.77749633789062,107.83333333333333
MAT0014,Bengaluru Plant,26,2,27,12,13.1455078125,13.0
MAT0014,Chennai Plant,26,2,27,145,140.1900634765625,140.5
MAT0014,Coimbatore Plant,26,2,27,68,56.18754577636719,62.916666666666664
MAT0014,Delhi Plant,26,2,27,23,21.932172775268555,26.833333333333332
MAT0014,Pune Plant,26,2,27,44,39.05714416503906,38.583333333333336
MAT0015,Pune Plant,26,2,27,226,214.72805786132812,231.33333333333334
MAT0016,Chennai Plant,26,2,27,73,65.78495025634766,79.41666666666667
MAT0016,Delhi Plant,26,2,27,64,64.76245880126953,72.5
MAT0017,Bengaluru Plant,26,2,27,155,232.8889617919922,171.5
MAT0018,Bengaluru Plant,26,2,27,574,469.62481689453125,539.4166666666666
MAT0018,Coimbatore Plant,26,2,27,520,519.6241455078125,521.5
MAT0001,Chennai Plant,26,3,28,134,129.73817443847656,130.0277777777778
MAT0001,Pune Plant,26,3,28,143,134.00401306152344,128.4722222222222
MAT0002,Chennai Plant,26,3,28,193,188.40830993652344,184.7222222222222
MAT0002,Delhi Plant,26,3,28,194,191.22189331054688,189.5972222222222
MAT0003,Coimbatore Plant,26,3,28,181,197.33811950683594,161.40277777777777
MAT0004,Chennai Plant,26,3,28,74,76.85521697998047,144.73611111111111
MAT0004,Delhi Plant,26,3,28,84,85.91398620605469,151.97222222222223
MAT0004,Pune Plant,26,3,28,76,77.2444076538086,146.70833333333334
MAT0005,Bengaluru Plant,26,3,28,812,761.1859741210938,423.5
MAT0005,Pune Plant,26,3,28,768,755.8955078125,435.0416666666667
MAT0006,Chennai Plant,26,3,28,127,117.66414642333984,124.22222222222223
MAT0006,Coimbatore Plant,26,3,28,125,117.41304779052734,126.9861111111111
MAT0007,Bengaluru Plant,26,3,28,13,13.511507034301758,24.833333333333332
MAT0007,Chennai Plant,26,3,28,14,14.398160934448242,26.98611111111111
MAT0007,Delhi Plant,26,3,28,15,11.188711166381836,27.194444444444443
MAT0007,Pune Plant,26,3,28,13,13.601265907287598,26.472222222222225
MAT0008,Delhi Plant,26,3,28,122,317.4960021972656,418.4166666666667
MAT0009,Bengaluru Plant,26,3,28,314,318.9992370605469,311.05555555555554
MAT0009,Chennai Plant,26,3,28,326,318.10540771484375,316.9305555555556
MAT0010,Delhi Plant,26,3,28,149,165.66758728027344,167.33333333333334
MAT0010,Pune Plant,26,3,28,171,194.53182983398438,164.51388888888889
MAT0011,Chennai Plant,26,3,28,48,44.75332260131836,47.97222222222222
MAT0012,Coimbatore Plant,26,3,28,27,24.067527770996094,27.708333333333332
MAT0012,Pune Plant,26,3,28,29,23.570486068725586,29.694444444444443
MAT0013,Bengaluru Plant,26,3,28,108,124.25614166259766,110.02777777777777
MAT0013,Delhi Plant,26,3,28,109,116.2378158569336,109.02777777777777
MAT0014,Bengaluru Plant,26,3,28,14,15.111167907714844,13.0
MAT0014,Chennai Plant,26,3,28,150,139.33538818359375,141.5277777777778
MAT0014,Coimbatore Plant,26,3,28,67,55.93254089355469,62.40277777777778
MAT0014,Delhi Plant,26,3,28,25,23.258724212646484,26.583333333333332
MAT0014,Pune Plant,26,3,28,43,38.82984161376953,38.625
MAT0015,Pune Plant,26,3,28,242,217.09596252441406,232.2777777777778
MAT0016,Chennai Plant,26,3,28,72,64.99021911621094,79.98611111111111
MAT0016,Delhi Plant,26,3,28,70,66.08332061767578,72.69444444444444
MAT0017,Bengaluru Plant,26,3,28,168,212.73660278320312,171.69444444444446
MAT0018,Bengaluru Plant,26,3,28,544,490.46307373046875,538.9305555555555
MAT0018,Coimbatore Plant,26,3,28,505,488.4501037597656,521.5277777777778
MAT0001,Chennai Plant,26,4,29,138,137.18499755859375,130.01388888888889
MAT0001,Pune Plant,26,4,29,131,135.66978454589844,128.51388888888889
MAT0002,Chennai Plant,26,4,29,174,196.132080078125,183.9722222222222
MAT0002,Delhi Plant,26,4,29,187,198.6952362060547,188.2986111111111
MAT0003,Coimbatore Plant,26,4,29,151,195.62493896484375,161.97916666666666
MAT0004,Chennai Plant,26,4,29,75,76.66280364990234,144.8125
MAT0004,Delhi Plant,26,4,29,83,79.11365509033203,150.70833333333334
MAT0004,Pune Plant,26,4,29,85,77.1814956665039,145.90972222222223
MAT0005,Bengaluru Plant,26,4,29,809,784.8881225585938,421.3611111111111
MAT0005,Pune Plant,26,4,29,868,803.4521484375,433.2986111111111
MAT0006,Chennai Plant,26,4,29,126,122.18804168701172,124.05555555555556
MAT0006,Coimbatore Plant,26,4,29,118,122.15892028808594,126.71527777777777
MAT0007,Bengaluru Plant,26,4,29,13,14.711589813232422,24.75
MAT0007,Chennai Plant,26,4,29,13,15.783295631408691,26.82638888888889
MAT0007,Delhi Plant,26,4,29,14,12.928189277648926,27.152777777777775
MAT0007,Pune Plant,26,4,29,15,14.455384254455566,26.458333333333332
MAT0008,Delhi Plant,26,4,29,163,337.0712585449219,415.4861111111111
MAT0009,Bengaluru Plant,26,4,29,344,318.1606140136719,312.25
MAT0009,Chennai Plant,26,4,29,342,316.7210998535156,318.63194444444446
MAT0010,Delhi Plant,26,4,29,172,164.96685791015625,166.33333333333334
MAT0010,Pune Plant,26,4,29,173,194.24366760253906,164.14583333333334
MAT0011,Chennai Plant,26,4,29,46,46.63094711303711,47.875
MAT0012,Coimbatore Plant,26,4,29,29,25.22321891784668,27.6875
MAT0012,Pune Plant,26,4,29,31,23.968971252441406,29.680555555555554
MAT0013,Bengaluru Plant,26,4,29,129,129.46759033203125,110.18055555555554
MAT0013,Delhi Plant,26,4,29,113,119.88359069824219,108.18055555555554
MAT0014,Bengaluru Plant,26,4,29,12,15.249792098999023,13.0
MAT0014,Chennai Plant,26,4,29,158,134.77236938476562,140.81944444444446
MAT0014,Coimbatore Plant,26,4,29,73,57.045467376708984,62.645833333333336
MAT0014,Delhi Plant,26,4,29,29,23.01584815979004,26.73611111111111
MAT0014,Pune Plant,26,4,29,41,38.924739837646484,38.59027777777778
MAT0015,Pune Plant,26,4,29,242,222.91477966308594,231.47222222222226
MAT0016,Chennai Plant,26,4,29,67,66.9612808227539,80.27083333333333
MAT0016,Delhi Plant,26,4,29,67,68.2717514038086,73.40277777777777
MAT0017,Bengaluru Plant,26,4,29,157,196.666259765625,172.56944444444446
MAT0018,Bengaluru Plant,26,4,29,497,509.7793884277344,538.1319444444445
MAT0018,Coimbatore Plant,26,4,29,500,476.0773620605469,520.3194444444445
MAT0001,Chennai Plant,26,5,30,138,139.5245361328125,129.98842592592592
MAT0001,Pune Plant,26,5,30,126,137.98448181152344,128.4976851851852
MAT0002,Chennai Plant,26,5,30,179,200.27806091308594,184.22685185185182
MAT0002,Delhi Plant,26,5,30,171,201.24012756347656,188.7511574074074
MAT0003,Coimbatore Plant,26,5,30,151,206.1041259765625,161.6099537037037
MAT0004,Chennai Plant,26,5,30,87,81.26332092285156,145.1377314814815
MAT0004,Delhi Plant,26,5,30,82,78.83412170410156,151.31712962962965
MAT0004,Pune Plant,26,5,30,78,79.45027923583984,146.42708333333334
MAT0005,Bengaluru Plant,26,5,30,383,416.7283630371094,422.0694444444444
MAT0005,Pune Plant,26,5,30,447,400.2741394042969,433.84375
MAT0006,Chennai Plant,26,5,30,253,207.1558380126953,124.10185185185185
MAT0006,Coimbatore Plant,26,5,30,219,205.10321044921875,126.81134259259257
MAT0007,Bengaluru Plant,26,5,30,15,14.85204029083252,24.819444444444443
MAT0007,Chennai Plant,26,5,30,13,13.813220977783203,26.922453703703706
MAT0007,Delhi Plant,26,5,30,14,14.356290817260742,27.224537037037035
MAT0007,Pune Plant,26,5,30,15,14.86291217803955,26.525462962962962
MAT0008,Delhi Plant,26,5,30,227,473.6219482421875,416.8541666666667
MAT0009,Bengaluru Plant,26,5,30,645,633.240966796875,312.0324074074074
MAT0009,Chennai Plant,26,5,30,680,634.4625854492188,318.1956018518519
MAT0010,Delhi Plant,26,5,30,152,162.9774169921875,166.61111111111111
MAT0010,Pune Plant,26,5,30,164,185.70896911621094,164.3414351851852
MAT0011,Chennai Plant,26,5,30,43,47.79323959350586,47.90046296296296
MAT0012,Coimbatore Plant,26,5,30,30,24.862051010131836,27.70486111111111
MAT0012,Pune Plant,26,5,30,31,24.199657440185547,29.71064814814815
MAT0013,Bengaluru Plant,26,5,30,120,119.30198669433594,110.07175925925924
MAT0013,Delhi Plant,26,5,30,93,117.49116516113281,108.40509259259257
MAT0014,Bengaluru Plant,26,5,30,14,12.227984428405762,13.0
MAT0014,Chennai Plant,26,5,30,145,151.21234130859375,141.0023148148148
MAT0014,Coimbatore Plant,26,5,30,65,60.63603973388672,62.6099537037037
MAT0014,Delhi Plant,26,5,30,29,22.69880485534668,26.70138888888889
MAT0014,Pune Plant,26,5,30,35,39.370418548583984,38.60069444444445
MAT0015,Pune Plant,26,5,30,228,219.99960327148438,231.7175925925926
MAT0016,Chennai Plant,26,5,30,69,74.97135162353516,80.03356481481482
MAT0016,Delhi Plant,26,5,30,68,73.13082885742188,73.0162037037037
MAT0017,Bengaluru Plant,26,5,30,149,207.18153381347656,172.09953703703704
MAT0018,Bengaluru Plant,26,5,30,557,504.20074462890625,538.6122685185186
MAT0018,Coimbatore Plant,26,5,30,532,482.3150939941406,520.9189814814815
MAT0001,Chennai Plant,26,6,31,141,138.31080627441406,130.0034722222222
MAT0001,Pune Plant,26,6,31,141,133.72872924804688,128.49884259259258
MAT0002,Chennai Plant,26,6,31,185,194.3105926513672,184.22453703703704
MAT0002,Delhi Plant,26,6,31,179,200.3762969970703,188.74131944444443
MAT0003,Coimbatore Plant,26,6,31,182,198.05874633789062,161.69849537037035
MAT0004,Chennai Plant,26,6,31,88,74.56605529785156,144.96238425925927
MAT0004,Delhi Plant,26,6,31,88,75.07060241699219,151.22337962962965
MAT0004,Pune Plant,26,6,31,74,75.936767578125,146.30150462962965
MAT0005,Bengaluru Plant,26,6,31,453,390.2054138183594,422.0717592592592
MAT0005,Pune Plant,26,6,31,384,393.6297912597656,433.8616898148148
MAT0006,Chennai Plant,26,6,31,227,212.39492797851562,124.10648148148148
MAT0006,Coimbatore Plant,26,6,31,235,216.58372497558594,126.80844907407406
MAT0007,Bengaluru Plant,26,6,31,14,14.116192817687988,24.79861111111111
MAT0007,Chennai Plant,26,6,31,15,13.930859565734863,26.901041666666668
MAT0007,Delhi Plant,26,6,31,15,13.965760231018066,27.19560185185185
MAT0007,Pune Plant,26,6,31,13,14.105320930480957,26.494212962962962
MAT0008,Delhi Plant,26,6,31,147,364.8678894042969,416.65856481481484
MAT0009,Bengaluru Plant,26,6,31,615,659.236572265625,311.9421296296296
MAT0009,Chennai Plant,26,6,31,697,660.2906494140625,318.13020833333337
MAT0010,Delhi Plant,26,6,31,152,167.58984375,166.63888888888889
MAT0010,Pune Plant,26,6,31,172,190.36695861816406,164.30497685185185
MAT0011,Chennai Plant,26,6,31,50,45.682151794433594,47.90393518518518
MAT0012,Coimbatore Plant,26,6,31,29,24.105995178222656,27.699652777777775
MAT0012,Pune Plant,26,6,31,28,24.989452362060547,29.697916666666668
MAT0013,Bengaluru Plant,26,6,31,101,115.24803161621094,110.10069444444441
MAT0013,Delhi Plant,26,6,31,116,121.50778198242188,108.43402777777776
MAT0014,Bengaluru Plant,26,6,31,15,13.971002578735352,13.0
MAT0014,Chennai Plant,26,6,31,144,142.32225036621094,141.0289351851852
MAT0014,Coimbatore Plant,26,6,31,62,57.05360412597656,62.58738425925926
MAT0014,Delhi Plant,26,6,31,29,22.302627563476562,26.693287037037038
MAT0014,Pune Plant,26,6,31,38,39.662899017333984,38.60127314814815
MAT0015,Pune Plant,26,6,31,232,224.9756622314453,231.72916666666666
MAT0016,Chennai Plant,26,6,31,68,71.83926391601562,80.10474537037037
MAT0016,Delhi Plant,26,6,31,67,72.4533920288086,73.09143518518518
MAT0017,Bengaluru Plant,26,6,31,175,212.98060607910156,172.18865740740742
MAT0018,Bengaluru Plant,26,6,31,485,552.1801147460938,538.5052083333334
MAT0018,Coimbatore Plant,26,6,31,580,513.0931396484375,520.8206018518518
MAT0001,Chennai Plant,26,7,32,133,141.28407287597656,130.00019290123456
MAT0001,Pune Plant,26,7,32,130,134.8724365234375,128.50096450617283
MAT0002,Chennai Plant,26,7,32,196,202.64596557617188,184.1832561728395
MAT0002,Delhi Plant,26,7,32,204,201.13392639160156,188.67081404320984
MAT0003,Coimbatore Plant,26,7,32,159,205.20550537109375,161.71576003086417
MAT0004,Chennai Plant,26,7,32,86,76.77096557617188,144.99585262345678
MAT0004,Delhi Plant,26,7,32,78,77.60830688476562,151.1687885802469
MAT0004,Pune Plant,26,7,32,80,77.50369262695312,146.27806712962965
MAT0005,Bengaluru Plant,26,7,32,461,407.4006652832031,421.95254629629625
MAT0005,Pune Plant,26,7,32,445,407.6015625,433.7618634259259
MAT0006,Chennai Plant,26,7,32,224,224.02963256835938,124.09645061728395
MAT0006,Coimbatore Plant,26,7,32,233,223.45318603515625,126.79388503086419
MAT0007,Bengaluru Plant,26,7,32,15,14.629955291748047,24.797453703703706
MAT0007,Chennai Plant,26,7,32,15,14.319128036499023,26.89573688271605
MAT0007,Delhi Plant,26,7,32,14,14.16454029083252,27.19810956790123
MAT0007,Pune Plant,26,7,32,14,14.476252555847168,26.498649691358025
MAT0008,Delhi Plant,26,7,32,233,425.72021484375,416.52835648148147
MAT0009,Bengaluru Plant,26,7,32,572,616.1656494140625,312.02353395061726
MAT0009,Chennai Plant,26,7,32,665,589.9946899414062,318.2356288580247
MAT0010,Delhi Plant,26,7,32,154,163.49508666992188,166.5787037037037
MAT0010,Pune Plant,26,7,32,153,189.17269897460938,164.29060570987653
MAT0011,Chennai Plant,26,7,32,44,45.069915771484375,47.897955246913575
MAT0012,Coimbatore Plant,26,7,32,28,24.260677337646484,27.699363425925924
MAT0012,Pune Plant,26,7,32,28,24.177133560180664,29.699266975308642
MAT0013,Bengaluru Plant,26,7,32,135,112.55844116210938,110.10435956790121
MAT0013,Delhi Plant,26,7,32,102,116.10057830810547,108.38213734567898
MAT0014,Bengaluru Plant,26,7,32,14,14.507789611816406,13.0
MAT0014,Chennai Plant,26,7,32,151,148.40797424316406,140.98514660493828
MAT0014,Coimbatore Plant,26,7,32,60,57.207275390625,62.60464891975309
MAT0014,Delhi Plant,26,7,32,23,21.508255004882812,26.703125
MAT0014,Pune Plant,26,7,32,41,39.695980072021484,38.59924768518519
MAT0015,Pune Plant,26,7,32,224,221.57635498046875,231.68248456790124
MAT0016,Chennai Plant,26,7,32,67,72.4425277709961,80.10869984567901
MAT0016,Delhi Plant,26,7,32,69,73.01543426513672,73.11824845679011
MAT0017,Bengaluru Plant,26,7,32,164,213.48143005371094,172.22241512345678
MAT0018,Bengaluru Plant,26,7,32,518,587.4092407226562,538.4786844135803
MAT0018,Coimbatore Plant,26,7,32,507,556.56298828125,520.7698688271605
MAT0001,Chennai Plant,26,8,33,132,135.15597534179688,129.999324845679
MAT0001,Pune Plant,26,8,33,135,137.94029235839844,128.49971064814812
MAT0002,Chennai Plant,26,8,33,169,195.91778564453125,184.2042824074074
MAT0002,Delhi Plant,26,8,33,202,187.52896118164062,188.707706404321
MAT0003,Coimbatore Plant,26,8,33,182,203.76295471191406,161.69237075617283
MAT0004,Chennai Plant,26,8,33,78,80.49784851074219,145.00834297839506
MAT0004,Delhi Plant,26,8,33,78,79.7878646850586,151.21170910493828
MAT0004,Pune Plant,26,8,33,86,80.35127258300781,146.31071566358025
MAT0005,Bengaluru Plant,26,8,33,454,418.9532470703125,422.0117669753086
MAT0005,Pune Plant,26,8,33,462,409.8877258300781,433.8087866512346
MAT0006,Chennai Plant,26,8,33,112,175.51950073242188,124.10069444444444
MAT0006,Coimbatore Plant,26,8,33,124,169.0352783203125,126.80164930555554
MAT0007,Bengaluru Plant,26,8,33,14,15.800545692443848,24.80150462962963
MAT0007,Chennai Plant,26,8,33,15,17.103452682495117,26.901957947530864
MAT0007,Delhi Plant,26,8,33,13,15.461393356323242,27.201678240740737
MAT0007,Pune Plant,26,8,33,14,15.94122314453125,26.501639660493826
MAT0008,Delhi Plant,26,8,33,260,278.73773193359375,416.6260609567901
MAT0009,Bengaluru Plant,26,8,33,327,288.84527587890625,311.99787808641975
MAT0009,Chennai Plant,26,8,33,337,283.3055725097656,318.19381751543216
MAT0010,Delhi Plant,26,8,33,148,167.1641845703125,166.60416666666666
MAT0010,Pune Plant,26,8,33,152,190.17579650878906,164.3038676697531
MAT0011,Chennai Plant,26,8,33,44,48.69853210449219,47.90036651234567
MAT0012,Coimbatore Plant,26,8,33,31,26.40461540222168,27.700376157407405
MAT0012,Pune Plant,26,8,33,31,26.504430770874023,29.700713734567902
MAT0013,Bengaluru Plant,26,8,33,111,121.21912384033203,110.09770447530862
MAT0013,Delhi Plant,26,8,33,130,126.57321166992188,108.40326003086416
MAT0014,Bengaluru Plant,26,8,33,12,15.933018684387207,13.0
MAT0014,Chennai Plant,26,8,33,155,148.6007080078125,141.00260416666666
MAT0014,Coimbatore Plant,26,8,33,56,62.86045455932617,62.599778163580254
MAT0014,Delhi Plant,26,8,33,27,23.946996688842773,26.699556327160494
MAT0014,Pune Plant,26,8,33,42,42.83943176269531,38.60016396604939
MAT0015,Pune Plant,26,8,33,233,219.993408203125,231.70389660493825
MAT0016,Chennai Plant,26,8,33,130,136.77293395996094,80.09485918209877
MAT0016,Delhi Plant,26,8,33,143,129.12548828125,73.09230324074073
MAT0017,Bengaluru Plant,26,8,33,151,213.56712341308594,172.19068287037035
MAT0018,Bengaluru Plant,26,8,33,555,494.7491149902344,538.5097897376544
MAT0018,Coimbatore Plant,26,8,33,505,520.1964111328125,520.8116319444445
MAT0001,Chennai Plant,26,9,34,143,136.78414916992188,130.00030542695472
MAT0001,Pune Plant,26,9,34,135,132.3656463623047,128.4999839248971
MAT0002,Chennai Plant,26,9,34,181,201.53526306152344,184.20064943415636
MAT0002,Delhi Plant,26,9,34,191,187.99000549316406,188.70101112397117
MAT0003,Coimbatore Plant,26,9,34,156,209.48626708984375,161.70118795010288
MAT0004,Chennai Plant,26,9,34,79,76.2812728881836,144.99651974022635
MAT0004,Delhi Plant,26,9,34,83,76.86727905273438,151.19934735082305
MAT0004,Pune Plant,26,9,34,75,76.59136962890625,146.29829764660494
MAT0005,Bengaluru Plant,26,9,34,388,421.5797119140625,422.0020254629629
MAT0005,Pune Plant,26,9,34,382,412.1981201171875,433.8019627700617
MAT0006,Chennai Plant,26,9,34,123,154.25189208984375,124.10024434156378
MAT0006,Coimbatore Plant,26,9,34,133,160.29345703125,126.80019450874484
MAT0007,Bengaluru Plant,26,9,34,15,13.904854774475098,24.799672067901238
MAT0007,Chennai Plant,26,9,34,15,14.120211601257324,26.899731545781894
MAT0007,Delhi Plant,26,9,34,13,14.09979248046875,27.19947595164609
MAT0007,Pune Plant,26,9,34,14,14.005485534667969,26.499405221193413
MAT0008,Delhi Plant,26,9,34,509,340.93377685546875,416.5989101080247
MAT0009,Bengaluru Plant,26,9,34,344,317.70465087890625,311.9971386316872
MAT0009,Chennai Plant,26,9,34,316,317.5829772949219,318.1971530992799
MAT0010,Delhi Plant,26,9,34,160,172.54757690429688,166.6014660493827
MAT0010,Pune Plant,26,9,34,158,189.83465576171875,164.29963188014403
MAT0011,Chennai Plant,26,9,34,46,47.16231155395508,47.900157536008216
MAT0012,Coimbatore Plant,26,9,34,30,24.694427490234375,27.699918016975307
MAT0012,Pune Plant,26,9,34,26,23.8038330078125,29.69976530349794
MAT0013,Bengaluru Plant,26,9,34,126,121.5580825805664,110.10042116769544
MAT0013,Delhi Plant,26,9,34,132,126.63156127929688,108.40134709362137
MAT0014,Bengaluru Plant,26,9,34,12,14.017534255981445,13.0
MAT0014,Chennai Plant,26,9,34,154,151.71131896972656,141.0011734825103
MAT0014,Coimbatore Plant,26,9,34,75,57.5355339050293,62.59933609825104
MAT0014,Delhi Plant,26,9,34,26,24.7205753326416,26.69970100308642
MAT0014,Pune Plant,26,9,34,42,44.77543258666992,38.60004340277778
MAT0015,Pune Plant,26,9,34,225,225.45057678222656,231.70097093621396
MAT0016,Chennai Plant,26,9,34,148,138.6222381591797,80.10112043467079
MAT0016,Delhi Plant,26,9,34,125,131.74465942382812,73.10080697016461
MAT0017,Bengaluru Plant,26,9,34,176,215.0337371826172,172.20092271090536
MAT0018,Bengaluru Plant,26,9,34,535,468.5511169433594,538.4986577289095
MAT0018,Coimbatore Plant,26,9,34,542,527.935546875,520.7992058899177
MAT0001,Chennai Plant,26,10,35,124,134.26734924316406,129.9999598122428
MAT0001,Pune Plant,26,10,35,135,129.54539489746094,128.50005626286006
MAT0002,Chennai Plant,26,10,35,173,200.06727600097656,184.19896154835388
MAT0002,Delhi Plant,26,10,35,176,193.04237365722656,188.69821003729422
MAT0003,Coimbatore Plant,26,10,35,164,206.0282440185547,161.7006775655864
MAT0004,Chennai Plant,26,10,35,88,76.16022491455078,145.00034963348764
MAT0004,Delhi Plant,26,10,35,77,76.6485366821289,151.19837480709876
MAT0004,Pune Plant,26,10,35,86,76.99449157714844,146.2990652327675
MAT0005,Bengaluru Plant,26,10,35,440,398.8065490722656,421.997026105967
MAT0005,Pune Plant,26,10,35,433,396.0423278808594,433.79755417309667
MAT0006,Chennai Plant,26,10,35,117,137.12437438964844,124.09976208847736
MAT0006,Coimbatore Plant,26,10,35,123,137.04766845703125,126.79962786136831
MAT0007,Bengaluru Plant,26,10,35,14,13.998435974121094,24.799913194444446
MAT0007,Chennai Plant,26,10,35,13,14.52035140991211,26.899807902520575
MAT0007,Delhi Plant,26,10,35,13,14.715391159057617,27.19998231738683
MAT0007,Pune Plant,26,10,35,13,14.4504976272583,26.50002411265432
MAT0008,Delhi Plant,26,10,35,167,302.8700256347656,416.5962014531893
MAT0009,Bengaluru Plant,26,10,35,336,329.65447998046875,312.00178433641975
MAT0009,Chennai Plant,26,10,35,342,307.64190673828125,318.20245386445475
MAT0010,Delhi Plant,26,10,35,178,174.22120666503906,166.59857253086417
MAT0010,Pune Plant,26,10,35,155,186.02304077148438,164.29953944830245
MAT0011,Chennai Plant,26,10,35,49,45.138755798339844,47.89986014660493
MAT0012,Coimbatore Plant,26,10,35,30,23.991334915161133,27.69997829861111
MAT0012,Pune Plant,26,10,35,32,23.893556594848633,29.699998392489714
MAT0013,Bengaluru Plant,26,10,35,132,122.16897583007812,110.1001720036008
MAT0013,Delhi Plant,26,10,35,109,115.41222381591797,108.39878311471189
MAT0014,Bengaluru Plant,26,10,35,13,15.244087219238281,13.0
MAT0014,Chennai Plant,26,10,35,143,142.44869995117188,140.99897923096708
MAT0014,Coimbatore Plant,26,10,35,69,55.83148193359375,62.600368923611114
MAT0014,Delhi Plant,26,10,35,25,25.528562545776367,26.700223443930042
MAT0014,Pune Plant,26,10,35,42,45.24019241333008,38.59995097093621
MAT0015,Pune Plant,26,10,35,224,221.94517517089844,231.69886509773661
MAT0016,Chennai Plant,26,10,35,124,126.96874237060547,80.10029658564815
MAT0016,Delhi Plant,26,10,35,132,122.80634307861328,73.10087930812757
MAT0017,Bengaluru Plant,26,10,35,159,215.77420043945312,172.2010914994856
MAT0018,Bengaluru Plant,26,10,35,580,474.6589050292969,538.499039512603
MAT0018,Coimbatore Plant,26,10,35,500,468.76385498046875,520.7984583976338
MAT0001,Chennai Plant,27,1,27,146,131.35479736328125,133.16666666666666
MAT0001,Pune Plant,27,1,27,143,136.4131622314453,131.16666666666666
MAT0002,Chennai Plant,27,1,27,170,188.96005249023438,192.66666666666666
MAT0002,Delhi Plant,27,1,27,181,195.90269470214844,197.33333333333334
MAT0003,Coimbatore Plant,27,1,27,164,196.7080535888672,169.5
MAT0004,Chennai Plant,27,1,27,76,78.56881713867188,154.0
MAT0004,Delhi Plant,27,1,27,78,69.34920501708984,160.5
MAT0004,Pune Plant,27,1,27,84,81.01580047607422,157.16666666666666
MAT0005,Bengaluru Plant,27,1,27,832,746.1473999023438,416.8333333333333
MAT0005,Pune Plant,27,1,27,821,728.3775024414062,432.8333333333333
MAT0006,Chennai Plant,27,1,27,132,117.5640640258789,118.16666666666667
MAT0006,Coimbatore Plant,27,1,27,128,117.9397964477539,119.83333333333333
MAT0007,Bengaluru Plant,27,1,27,14,11.619803428649902,28.0
MAT0007,Chennai Plant,27,1,27,15,12.244940757751465,26.666666666666668
MAT0007,Delhi Plant,27,1,27,13,12.447718620300293,27.333333333333332
MAT0007,Pune Plant,27,1,27,15,15.485661506652832,28.0
MAT0008,Delhi Plant,27,1,27,390,285.0237121582031,303.3333333333333
MAT0009,Bengaluru Plant,27,1,27,303,318.09075927734375,319.5
MAT0009,Chennai Plant,27,1,27,359,326.6006774902344,317.3333333333333
MAT0010,Delhi Plant,27,1,27,154,142.5968780517578,161.0
MAT0010,Pune Plant,27,1,27,166,151.7215576171875,160.0
MAT0011,Chennai Plant,27,1,27,50,53.40550231933594,49.0
MAT0012,Coimbatore Plant,27,1,27,29,23.909318923950195,27.0
MAT0012,Pune Plant,27,1,27,30,26.555585861206055,29.666666666666668
MAT0013,Bengaluru Plant,27,1,27,133,120.89010620117188,115.16666666666667
MAT0013,Delhi Plant,27,1,27,136,101.78329467773438,101.66666666666667
MAT0014,Bengaluru Plant,27,1,27,12,11.777097702026367,12.5
MAT0014,Chennai Plant,27,1,27,145,135.76126098632812,136.83333333333334
MAT0014,Coimbatore Plant,27,1,27,68,63.65185546875,68.5
MAT0014,Delhi Plant,27,1,27,23,21.345735549926758,24.333333333333332
MAT0014,Pune Plant,27,1,27,44,36.73196029663086,37.833333333333336
